imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,overview,tagline
tt0167261,121,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,2002-12-18,179,"Adventure,Fantasy,Action","NZ,US",en,en,79000000,926287400,8.7,1493382,8.3,16239,64.122,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",A New Power Is Rising.
tt0167260,122,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,2003-12-01,201,"Adventure,Fantasy,Action","NZ,US",en,en,94000000,1118888979,8.9,1651378,8.5,17349,59.534,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",The eye of the enemy is moving.
tt0077869,123,The Lord of the Rings,The Lord of the Rings,1978-11-15,132,"Adventure,Animation,Fantasy","ES,GB,US",en,en,4000000,30471420,6.2,29753,6.5,541,16.937,The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.,Fantasy...beyond your imagination
tt0119698,128,Princess Mononoke,もののけ姫,1997-07-12,134,"Adventure,Fantasy,Animation",JP,ja,ja,26500000,159414369,8.4,346003,8.3,5481,34.368,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",The Fate Of The World Rests On The Courage Of One Warrior.
tt0245429,129,Spirited Away,千と千尋の神隠し,2001-07-20,125,"Animation,Family,Fantasy",JP,ja,ja,19000000,274925095,8.6,657029,8.5,11093,57.013,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",
tt0190590,134,"O Brother, Where Art Thou?","O Brother, Where Art Thou?",2000-08-30,107,"Adventure,Comedy,Crime","FR,GB,US",en,en,26000000,71868327,7.7,288675,7.3,2867,15.592,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.",They have a plan... but not a clue.
tt0022913,136,Freaks,Freaks,1932-02-12,62,"Drama,Horror",US,en,"en,fr,de",310607,0,7.9,42278,7.8,703,14.15,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.","The love story of a siren, a giant, and a dwarf!"
tt0107048,137,Groundhog Day,Groundhog Day,1993-02-11,101,"Romance,Fantasy,Drama,Comedy",US,en,"en,fr,it",14600000,70906973,8.0,582083,7.6,5524,18.278,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.","He’s having the worst day of his life … over, and over …"
tt0021814,138,Dracula,Dracula,1931-02-12,72,"Horror,Drama,Fantasy",US,en,"en,hu,la",355000,700000,7.5,47117,7.1,711,11.374,"A powerful and ruthless vampire named Count Dracula arrives in London to prey on young, socialite women. Standing in the vampire's way, is a group of concerned men and the enigmatic Dr. Abraham Van Helsing.",The story of the strangest passion the world has ever known!
tt0275491,140,Bad Education,La mala educación,2004-03-19,106,"Crime,Drama,Romance,Thriller,Mystery",ES,es,es,5000000,40266982,7.4,55949,7.4,619,12.801,"Two children, Ignacio and Enrique, know love, the movies and fear in a religious school at the beginning of the 1960s. Father Manolo, director of the school and its professor of literature, is witness to and part of these discoveries. The three are followed through the next few decades, their reunion marking life and death.",
tt0246578,141,Donnie Darko,Donnie Darko,2001-10-26,114,"Fantasy,Drama,Mystery",US,en,en,6000000,6979093,8.0,742914,7.8,9223,27.345,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",You can never go too far.
tt0388795,142,Brokeback Mountain,Brokeback Mountain,2005-09-10,134,"Drama,Romance","CA,US",en,en,14000000,178043761,7.7,324600,7.8,4920,17.581,"Two modern-day cowboys meet on a shepherding job in the summer of '63, the two share a raw and powerful summer together that turns into a lifelong relationship conflict",Love is a force of nature
tt0020629,143,All Quiet on the Western Front,All Quiet on the Western Front,1930-04-29,133,"Drama,War",US,en,"de,en,fr,la",1448864,3270000,8.0,57484,7.8,442,13.583,"A young soldier faces profound disillusionment in the soul-destroying horror of World War I. Together with several other young German soldiers, he experiences the horrors of war, such evil of which he had not conceived of when signing up to fight. They eventually become sad, tormented, and confused of their purpose.",They left for war as boys never to return as men.
tt0093191,144,Wings of Desire,Der Himmel über Berlin,1987-05-17,128,"Drama,Fantasy,Romance","DE,FR",de,"de,es,fr,he,en,ja,tr",2500000,3210139,8.0,65189,7.9,795,10.738,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.",There are angels on the streets of Berlin.
tt0115751,145,Breaking the Waves,Breaking the Waves,1996-05-13,159,"Drama,Romance","DK,FR,IS,NL,NO,ES,SE,GB",da,en,0,3803298,7.8,62683,7.5,638,12.395,"In a small and conservative Scottish village, a woman's paralytic husband convinces her to have extramarital intercourse so she can tell him about it and give him a reason for living.",Love is a mighty power.
tt0190332,146,"Crouching Tiger, Hidden Dragon",卧虎藏龍,2000-07-06,120,"Adventure,Drama,Action,Romance","CN,HK,TW,US",zh,zh,17000000,213525736,7.8,254157,7.4,2181,17.764,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.","A timeless story of strength, secrets and two warriors who would never surrender."
tt0053198,147,The 400 Blows,Les Quatre Cents Coups,1959-06-03,99,Drama,FR,fr,"en,fr",0,0,8.1,106098,8.1,1341,16.15,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",Angel faces hell-bent for violence.
tt0094625,149,Akira,アキラ,1988-07-16,124,"Animation,Science Fiction,Action",JP,ja,ja,10000000,0,8.0,165971,7.9,2583,42.241,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,Neo-Tokyo is about to E.X.P.L.O.D.E.
tt0083511,150,48 Hrs.,48 Hrs.,1982-12-07,96,"Thriller,Action,Comedy,Crime,Drama",US,en,en,12000000,78868508,6.9,70064,6.7,952,14.768,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",One Cop. One Con. No Mercy.
tt0079945,152,Star Trek: The Motion Picture,Star Trek: The Motion Picture,1979-12-07,132,"Science Fiction,Adventure,Mystery",US,en,en,35000000,139000000,6.4,82040,6.4,1144,16.826,"When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",The human adventure is just beginning.
tt0335266,153,Lost in Translation,Lost in Translation,2003-09-18,102,"Drama,Romance,Comedy","JP,US",en,"ja,en",4000000,119723856,7.7,417537,7.4,5216,18.26,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",Everyone wants to be found.
tt0084726,154,Star Trek II: The Wrath of Khan,Star Trek II: The Wrath of Khan,1982-06-04,113,"Action,Adventure,Science Fiction,Thriller",US,en,en,12000000,96800000,7.7,113110,7.4,1308,10.771,"It is the 23rd century. The Federation Starship U.S.S. Enterprise™ is on routine training maneuvers and Admiral James T. Kirk (William Shatner) seems resigned to the fact that this inspection may well be the last space mission of his career. But Khan is back. Aided by his exiled band of genetic supermen, Khan (Ricardo Montalban) - brilliant renegade of 20th century Earth - has raided Space Station Regula One, stolen a top secret device called Project Genesis, wrested control of another Federation Starship and sets out in pursuit of the Enterprise, determined to let nothing stand in the way of his mission: kill Admiral Kirk... even if it means universal Armageddon.",At the end of the universe lies the beginning of vengeance.
tt0468569,155,The Dark Knight,The Dark Knight,2008-07-16,152,"Drama,Action,Crime,Thriller","GB,US",en,"en,zh",185000000,1004558444,9.0,2316489,8.5,24707,81.076,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",Why So Serious?
tt0088170,157,Star Trek III: The Search for Spock,Star Trek III: The Search for Spock,1984-06-01,105,"Science Fiction,Action,Adventure,Thriller",US,en,"en,ru",18000000,87000000,6.7,75133,6.6,889,10.731,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.,A dying planet. A fight for life.
tt0119472,158,Knockin' on Heaven's Door,Knockin' on Heaven's Door,1997-02-20,87,"Comedy,Crime",DE,de,de,0,0,8.0,27858,7.6,305,8.98,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.",
tt0240772,161,Ocean's Eleven,Ocean's Eleven,2001-12-07,116,"Thriller,Crime",US,en,"it,en",85000000,450717150,7.7,519196,7.4,8719,24.403,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",Are you in or out?
